name,batch_id,open,close,volume,item_url
M4A1-S | Decimator (Factory New),2025-08-25 23:15:08,104.25,90.0,8,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-08-25 23:15:08,4.53,4.52,520,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | Bolt Energy (Foil),2025-08-25 23:15:08,1.97,1.97,174,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
AK-47 | Bloodsport (Factory New),2025-08-25 23:15:08,437.57,451.17,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-08-25 23:15:08,74.46,69.23,22,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-08-25 23:15:08,91.74,90.57,6,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Operation Riptide Case,2025-08-25 23:15:08,18.12,17.8,120,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Dreams & Nightmares Case,2025-08-25 23:15:08,2.13,2.09,72857,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Desert Eagle | Mecha Industries (Factory New),2025-08-25 23:15:08,23.39,23.12,19,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-08-25 23:15:08,400.0,343.52,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-08-27 11:32:02,2.02,2.01,162,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Desert Eagle | Mecha Industries (Factory New),2025-08-27 11:32:02,23.7,22.0,33,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-08-27 11:32:02,94.71,92.78,11,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-08-27 11:32:02,115.78,97.06,22,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Desert Eagle | Printstream (Factory New),2025-08-27 11:32:02,114.86,112.3,12,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-08-27 11:32:02,1.81,1.86,157,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
M4A1-S | Leaded Glass (Factory New),2025-08-27 11:32:02,114.95,114.31,110,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-08-27 11:32:02,90.99,90.48,3,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Dreams & Nightmares Case,2025-08-27 11:32:02,2.08,2.01,71251,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
M4A4 | Neo-Noir (Factory New),2025-08-27 11:32:02,138.75,130.04,7,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Operation Wildfire Case,2025-08-27 11:32:02,5.15,5.13,1019,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Glove Case,2025-08-27 11:32:02,16.5,16.38,2379,https://steamcommunity.com/market/listings/730/Glove%20Case
Sticker | Hypnoteyes (Holo),2025-08-27 11:32:02,1.04,1.03,197,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Operation Riptide Case,2025-08-27 11:32:02,18.59,18.59,123,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
AWP | Hyper Beast (Factory New),2025-08-27 11:32:02,409.97,301.01,12,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-08-27 11:32:02,4.54,4.62,346,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-08-27 11:32:02,2.04,1.92,194,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Operation Broken Fang Case,2025-08-27 11:32:02,13.37,13.34,657,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
AK-47 | Bloodsport (Factory New),2025-08-27 11:32:02,439.3,455.11,4,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-08-27 11:32:02,400.0,343.52,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Operation Wildfire Case,2025-08-29 01:25:52,5.09,5.15,1035,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Sticker | Bolt Energy (Foil),2025-08-29 01:25:52,1.96,1.94,151,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
AWP | Hyper Beast (Factory New),2025-08-29 01:25:52,328.0,322.42,6,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Operation Broken Fang Case,2025-08-29 01:25:52,12.42,12.42,645,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Desert Eagle | Printstream (Factory New),2025-08-29 01:25:52,115.24,96.96,16,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Glove Case,2025-08-29 01:25:52,16.58,16.56,2092,https://steamcommunity.com/market/listings/730/Glove%20Case
Sticker | Team Liquid (Holo) | Paris 2023,2025-08-29 01:25:52,1.78,1.71,203,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Sticker | Taste Buddy (Holo),2025-08-29 01:25:52,4.6,4.6,357,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
M4A1-S | Leaded Glass (Factory New),2025-08-29 01:25:52,112.83,109.51,58,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-08-29 01:25:52,101.98,106.74,8,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-08-29 01:25:52,23.17,23.27,30,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-08-29 01:25:52,454.2,453.23,3,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-08-29 01:25:52,0.98,0.98,218,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-08-29 01:25:52,2.02,1.98,121,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A4 | Neo-Noir (Factory New),2025-08-29 01:25:52,132.52,129.08,7,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Dreams & Nightmares Case,2025-08-29 01:25:52,1.99,1.93,100330,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-08-29 01:25:52,88.68,92.74,4,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-08-29 01:25:52,96.22,94.88,3,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Operation Riptide Case,2025-08-29 01:25:52,18.63,18.63,157,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
AK-47 | Asiimov (Factory New),2025-08-29 01:25:52,400.0,343.52,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Dreams & Nightmares Case,2025-08-30 01:26:26,2.08,2.04,94950,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | Team Liquid (Holo) | Paris 2023,2025-08-30 01:26:26,1.74,1.75,156,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Sticker | FaZe Clan (Holo) | Paris 2023,2025-08-30 01:26:26,1.86,2.02,161,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A1-S | Decimator (Factory New),2025-08-30 01:26:26,107.27,90.96,9,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Operation Riptide Case,2025-08-30 01:26:26,18.51,18.53,140,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Operation Broken Fang Case,2025-08-30 01:26:26,13.42,13.43,630,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Glove Case,2025-08-30 01:26:26,16.93,16.93,2437,https://steamcommunity.com/market/listings/730/Glove%20Case
AWP | Hyper Beast (Factory New),2025-08-30 01:26:26,386.3,354.58,9,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Operation Wildfire Case,2025-08-30 01:26:26,5.18,5.18,1548,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
M4A4 | Neo-Noir (Factory New),2025-08-30 01:26:26,145.53,143.08,19,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-08-30 01:26:26,135.26,135.26,81,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-08-30 01:26:26,21.69,18.85,30,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-08-30 01:26:26,102.62,100.5,13,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-08-30 01:26:26,96.79,96.21,11,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-08-30 01:26:26,0.99,0.98,238,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
AK-47 | Bloodsport (Factory New),2025-08-30 01:26:26,448.45,417.07,4,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-08-30 01:26:26,1.96,1.96,138,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Sticker | Taste Buddy (Holo),2025-08-30 01:26:26,4.84,4.67,372,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Desert Eagle | Printstream (Factory New),2025-08-30 01:26:26,115.24,96.96,16,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-08-30 01:26:26,400.0,343.52,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-08-31 02:07:22,1.97,1.95,214,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-08-31 02:07:22,1.9,1.76,237,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A4 | Desolate Space (Factory New),2025-08-31 02:07:22,103.5,102.62,4,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-08-31 02:07:22,124.33,121.5,51,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Glove Case,2025-08-31 02:07:22,16.97,16.94,2812,https://steamcommunity.com/market/listings/730/Glove%20Case
Sticker | Taste Buddy (Holo),2025-08-31 02:07:22,4.8,4.69,179,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
AWP | Hyper Beast (Factory New),2025-08-31 02:07:22,348.14,336.34,6,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-08-31 02:07:22,1.74,1.68,229,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
M4A1-S | Decimator (Factory New),2025-08-31 02:07:22,106.51,104.01,7,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
Operation Broken Fang Case,2025-08-31 02:07:22,13.73,13.78,673,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Operation Riptide Case,2025-08-31 02:07:22,18.54,18.29,225,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-08-31 02:07:22,100.01,99.13,10,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Desert Eagle | Printstream (Factory New),2025-08-31 02:07:22,116.49,110.66,14,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-08-31 02:07:22,138.0,136.0,7,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-08-31 02:07:22,454.75,429.03,6,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Operation Wildfire Case,2025-08-31 02:07:22,4.97,4.82,955,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Dreams & Nightmares Case,2025-08-31 02:07:22,1.99,2.04,89420,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | Hypnoteyes (Holo),2025-08-31 02:07:22,1.0,1.0,297,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Desert Eagle | Mecha Industries (Factory New),2025-08-31 02:07:22,21.74,21.58,37,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-08-31 02:07:22,400.0,343.52,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-09-01 01:16:50,21.73,21.29,35,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-09-01 01:16:50,103.0,98.28,5,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-09-01 01:16:50,107.27,93.05,8,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Operation Riptide Case,2025-09-01 01:16:50,18.54,18.55,186,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
Glove Case,2025-09-01 01:16:50,17.16,17.17,2601,https://steamcommunity.com/market/listings/730/Glove%20Case
Operation Wildfire Case,2025-09-01 01:16:50,4.83,4.82,1535,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Sticker | Taste Buddy (Holo),2025-09-01 01:16:50,5.78,5.71,532,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-09-01 01:16:50,1.86,1.84,208,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
M4A4 | Neo-Noir (Factory New),2025-09-01 01:16:50,143.47,145.57,15,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Dreams & Nightmares Case,2025-09-01 01:16:50,2.11,2.07,83467,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Operation Broken Fang Case,2025-09-01 01:16:50,13.75,13.59,578,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
AWP | Hyper Beast (Factory New),2025-09-01 01:16:50,342.83,333.71,5,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-09-01 01:16:50,100.9,100.04,4,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-09-01 01:16:50,1.09,1.1,535,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Sticker | Bolt Energy (Foil),2025-09-01 01:16:50,1.97,1.96,136,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Sticker | Team Liquid (Holo) | Paris 2023,2025-09-01 01:16:50,1.75,1.7,132,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
AK-47 | Bloodsport (Factory New),2025-09-01 01:16:50,441.07,443.09,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-09-01 01:16:50,124.33,121.5,51,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-09-01 01:16:50,400.0,343.52,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Desert Eagle | Printstream (Factory New),2025-09-01 01:16:50,116.49,110.66,14,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Desert Eagle | Mecha Industries (Factory New),2025-09-02 01:51:26,21.67,21.23,21,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-09-02 01:51:26,155.25,154.75,16,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Operation Riptide Case,2025-09-02 01:51:26,18.34,18.34,206,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
M4A4 | Desolate Space (Factory New),2025-09-02 01:51:26,128.19,114.49,18,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-09-02 01:51:26,1.98,2.0,211,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
AK-47 | Asiimov (Factory New),2025-09-02 01:51:26,398.52,347.32,1,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Glove Case,2025-09-02 01:51:26,17.54,17.47,2724,https://steamcommunity.com/market/listings/730/Glove%20Case
AWP | Hyper Beast (Factory New),2025-09-02 01:51:26,373.0,349.99,6,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-09-02 01:51:26,434.48,429.11,11,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-09-02 01:51:26,120.68,120.22,46,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-09-02 01:51:26,1.81,1.79,194,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Operation Broken Fang Case,2025-09-02 01:51:26,13.06,13.89,602,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Sticker | Hypnoteyes (Holo),2025-09-02 01:51:26,1.11,1.12,311,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
M4A4 | 龍王 (Dragon King) (Factory New),2025-09-02 01:51:26,134.1,129.28,26,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-09-02 01:51:26,1.93,1.87,348,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Desert Eagle | Printstream (Factory New),2025-09-02 01:51:26,117.89,115.37,18,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
